Mindat_id,Deposit_type,age_category,litho_class,Latitude_stage0,Longitude_stage0,age_midpoint_ma,Deposit_name,Country,Latitude_main,Longitude_main,lithology_A_class,lithology_A_status,lithology_B_class,lithology_B_status,Latitude,Longitude,coordinate_valid,Country_clean,continent_country,Macrostrat_lithology_status,GLiM_lithology_status,age_status,coordinate_status,Macrostrat_nonresolved,GLiM_nonresolved,age_unknown,coordinate_missing
9702,VMS,Precambrian,metamorphic,64.4138888889,25.1422222222,1520.5,Vihanti,Finland,64.4138888889,25.1422222222,metamorphic,resolved,volcanic,resolved,64.4138888889,25.1422222222,True,Finland,Europe,resolved,resolved,resolved,valid,False,False,False,False
9706,Porphyry,Cenozoic,metamorphic,40.4722222222,23.7036111111,19.0,Skouries/Fisoka,Greece,40.4722222222,23.7036111111,metamorphic,resolved,metamorphic,resolved,40.4722222222,23.7036111111,True,Greece,Europe,resolved,resolved,resolved,valid,False,False,False,False
9736,Sediment-Hosted,Precambrian,volcanic,-12.648545714661,28.040627977094,900.0,Chambishi,Zambia,-12.648545714661,28.040627977094,volcanic,resolved,metamorphic,resolved,-12.648545714661,28.040627977094,True,Zambia,Africa,resolved,resolved,resolved,valid,False,False,False,False
9743,VMS,Mesozoic,other,24.41869265,56.40773624,100.0,Aarja,Oman,24.41869265,56.40773624,other,other,carbonate,resolved,24.41869265,56.40773624,True,Oman,Asia,other,resolved,resolved,valid,True,False,False,False
9786,IOCG,Precambrian,volcanic,19.75,-14.3833333333,2492.0,Akjoujt,Mauritania,19.75,-14.3833333333,volcanic,resolved,metamorphic,resolved,19.75,-14.3833333333,True,Mauritania,Africa,resolved,resolved,resolved,valid,False,False,False,False
9832,VMS,Precambrian,volcanic,48.3061111111,-79.0672222222,3250.0,Amulet A,Canada,48.3061111111,-79.0672222222,volcanic,resolved,volcanic,resolved,48.3061111111,-79.0672222222,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
9905,Porphyry,Cenozoic,carbonate,47.899009728278,20.089933276176,35.3,Recsk,Hungary,47.899009728278,20.089933276176,carbonate,resolved,volcanic,resolved,47.899009728278,20.089933276176,True,Hungary,Europe,resolved,resolved,resolved,valid,False,False,False,False
10049,Sediment-Hosted,Unknown,volcanic,-12.82324,28.07512,,Chibuluma-Chibuluma West,Zambia,-12.82324,28.07512,volcanic,resolved,metamorphic,resolved,-12.82324,28.07512,True,Zambia,Africa,resolved,resolved,unknown,valid,False,False,True,False
10058,VMS,Precambrian,volcanic,54.8333333333,-100.283333333,1800.0,Chisel Lake,Canada,54.8333333333,-100.283333333,volcanic,resolved,felsic,resolved,54.8333333333,-100.283333333,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
10277,VMS,Paleozoic,unknown,0.0,0.0,340.0,Concepción,Spain,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Spain,Europe,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
10328,Magmatic sulfide,Precambrian,siliciclastic,46.476256349528,-81.06023639679,1785.0,Copper Cliff,Canada,46.476256349528,-81.06023639679,siliciclastic,resolved,other,other,46.476256349528,-81.06023639679,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
10351,VMS,Precambrian,volcanic,54.6513888889,-102.331388889,1520.5,Coronation,Canada,54.6513888889,-102.331388889,volcanic,resolved,volcanic,resolved,54.6513888889,-102.331388889,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
10383,Magmatic sulfide,Precambrian,mafic,46.462280137519,-81.186388528286,1785.0,Creighton,Canada,46.462280137519,-81.186388528286,mafic,resolved,volcanic,resolved,46.462280137519,-81.186388528286,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
10452,VMS,Precambrian,mafic,54.722092157646,-101.70988082886,1907.5,Cuprus,Canada,54.722092157646,-101.70988082886,mafic,resolved,mafic,resolved,54.722092157646,-101.70988082886,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
10591,Porphyry,Precambrian,felsic,67.0725,20.9575,935.85,Aitik,Sweden,67.0725,20.9575,felsic,resolved,volcanic,resolved,67.0725,20.9575,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
10617,VMS,Precambrian,felsic,67.785476874728,20.078332900302,1930.0,Pahtohavare,Sweden,67.785476874728,20.078332900302,felsic,resolved,metamorphic,resolved,67.785476874728,20.078332900302,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
10618,VMS,Precambrian,felsic,67.8776890181,20.1402924561,2200.0,Viscaria,Sweden,67.8776890181,20.1402924561,felsic,resolved,metamorphic,resolved,67.8776890181,20.1402924561,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
10663,VMS,Precambrian,felsic,64.8467083298,20.2762852907,1520.5,Langsele,Sweden,64.8467083298,20.2762852907,felsic,resolved,metamorphic,resolved,64.8467083298,20.2762852907,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
10687,VMS,Paleozoic,mafic,47.4297222222,-66.4016666667,445.0,Devils Elbow,Canada,47.4297222222,-66.4016666667,mafic,resolved,volcanic,resolved,47.4297222222,-66.4016666667,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
10790,Sediment-Hosted,Paleozoic,other,45.9369444444,-64.4769444444,300.0,Dorchester,Canada,45.9369444444,-64.4769444444,other,other,siliciclastic,resolved,45.9369444444,-64.4769444444,True,Canada,North America,other,resolved,resolved,valid,True,False,False,False
10867,VMS,Precambrian,mafic,48.0727777778,-77.7133333333,2715.0,East Sullivan,Canada,48.0727777778,-77.7133333333,mafic,resolved,volcanic,resolved,48.0727777778,-77.7133333333,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
10915,VMS,Precambrian,siliciclastic,65.141854,19.157208,1950.0,Rakkejaur,Sweden,65.141854,19.157208,siliciclastic,resolved,volcanic,resolved,65.141854,19.157208,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
10917,VMS,Precambrian,felsic,65.09996,19.102939,1520.5,Nasliden,Sweden,65.09996,19.102939,felsic,resolved,metamorphic,resolved,65.09996,19.102939,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
10918,VMS,Precambrian,volcanic,65.089900871547,14.45798134795,1950.0,Stekenjokk,Sweden,65.089900871547,14.45798134795,volcanic,resolved,metamorphic,resolved,65.089900871547,14.45798134795,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
11127,Magmatic sulfide,Precambrian,siliciclastic,46.58,-80.795,1780.0,Falconbridge,Canada,46.58,-80.795,siliciclastic,resolved,other,other,46.58,-80.795,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
11182,VMS,Precambrian,volcanic,54.763888888889,-101.88361111111,1800.0,Flin Flon,Canada,54.763888888889,-101.88361111111,volcanic,resolved,metamorphic,resolved,54.763888888889,-101.88361111111,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
11307,Porphyry,Paleozoic,other,48.9705555556,-65.5202777778,348.0,Gaspé,Canada,48.9705555556,-65.5202777778,other,other,other,other,48.9705555556,-65.5202777778,True,Canada,North America,other,other,resolved,valid,True,True,False,False
11434,VMS,Unknown,unknown,0.0,0.0,,Gossan Howard,USA,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,USA,North America,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
11459,Porphyry,Unknown,volcanic,34.4822222222,-111.856944444,,Squaw  Peak,USA,34.4822222222,-111.856944444,volcanic,resolved,metamorphic,resolved,34.4822222222,-111.856944444,True,USA,North America,resolved,resolved,unknown,valid,False,False,True,False
11508,VMS,Precambrian,unknown,0.0,0.0,770.5,Iron Ridge,USA,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,USA,North America,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
11605,VMS,Paleozoic,other,31.364692687987,-8.0559644848108,350.0,Hajar,Morocco,31.364692687987,-8.0559644848108,other,other,siliciclastic,resolved,31.364692687987,-8.0559644848108,True,Morocco,Africa,other,resolved,resolved,valid,True,False,False,False
11726,IOCG,Precambrian,siliciclastic,-30.44,136.872777778,1070.5,Olympic Dam,Australia,-30.44,136.872777778,siliciclastic,resolved,siliciclastic,resolved,-30.44,136.872777778,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
11734,VMS,Cenozoic,volcanic,40.1669444444,140.832777778,14.15,Hanawa,Japan,40.1669444444,140.832777778,volcanic,resolved,volcanic,resolved,40.1669444444,140.832777778,True,Japan,Asia,resolved,resolved,resolved,valid,False,False,False,False
11777,VMS,Paleozoic,mafic,47.2908333333,-66.0805555556,464.5,Heath Steele,Canada,47.2908333333,-66.0805555556,mafic,resolved,volcanic,resolved,47.2908333333,-66.0805555556,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
11803,VMS,Paleozoic,felsic,-41.8402208296,145.516600589,518.0,Hercules,Australia,-41.8402208296,145.516600589,felsic,resolved,volcanic,resolved,-41.8402208296,145.516600589,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
11824,VMS,Mesozoic,volcanic,55.4333333333,-129.816666667,240.0,Hidden Creek,Canada,55.4333333333,-129.816666667,volcanic,resolved,other,other,55.4333333333,-129.816666667,True,Canada,North America,resolved,other,resolved,valid,False,True,False,False
11886,VMS,Precambrian,metamorphic,-25.453766666667,118.57144444444,1800.0,Horseshoe Light,Australia,-25.453766666667,118.57144444444,metamorphic,resolved,other,other,-25.453766666667,118.57144444444,True,Australia,Oceania,resolved,other,resolved,valid,False,True,False,False
11952,Magmatic sulfide,Unknown,mafic,-25.541142,27.184777,,Impala,South Africa,-25.541142,27.184777,mafic,resolved,mafic,resolved,-25.541142,27.184777,True,South Africa,Africa,resolved,resolved,unknown,valid,False,False,True,False
11973,Porphyry,Cenozoic,volcanic,18.8808333333,-101.640833333,36.0,Inguaran,Mexico,18.8808333333,-101.640833333,volcanic,resolved,felsic,resolved,18.8808333333,-101.640833333,True,Mexico,North America,resolved,resolved,resolved,valid,False,False,False,False
12048,VMS,Precambrian,siliciclastic,60.194208643377,23.363960814819,1800.0,Aijala,Finland,60.194208643377,23.363960814819,siliciclastic,resolved,metamorphic,resolved,60.194208643377,23.363960814819,True,Finland,Europe,resolved,resolved,resolved,valid,False,False,False,False
12053,VMS,Precambrian,felsic,61.71,23.25,1900.0,Haveri,Finland,61.71,23.25,felsic,resolved,volcanic,resolved,61.71,23.25,True,Finland,Europe,resolved,resolved,resolved,valid,False,False,False,False
12054,Porphyry,Precambrian,siliciclastic,63.7708333333,25.2338888889,1850.0,Kopsa,Finland,63.7708333333,25.2338888889,siliciclastic,resolved,metamorphic,resolved,63.7708333333,25.2338888889,True,Finland,Europe,resolved,resolved,resolved,valid,False,False,False,False
12057,Porphyry,Mesozoic,mafic,50.6,-127.477777778,171.0,Island  Copper,Canada,50.6,-127.477777778,mafic,resolved,volcanic,resolved,50.6,-127.477777778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
12663,Porphyry,Cenozoic,felsic,48.430248,18.769848,14.5,Zlatno,Slovakia,48.430248,18.769848,felsic,resolved,siliciclastic,resolved,48.430248,18.769848,True,Slovakia,Europe,resolved,resolved,resolved,valid,False,False,False,False
13126,VMS,Precambrian,siliciclastic,63.6833333333,25.9833333333,1520.5,Pyhasalmi,Finland,63.6833333333,25.9833333333,siliciclastic,resolved,felsic,resolved,63.6833333333,25.9833333333,True,Finland,Europe,resolved,resolved,resolved,valid,False,False,False,False
13132,VMS,Precambrian,siliciclastic,62.4622222222,30.03,2150.0,Hammaslahti,Finland,62.4622222222,30.03,siliciclastic,resolved,metamorphic,resolved,62.4622222222,30.03,True,Finland,Europe,resolved,resolved,resolved,valid,False,False,False,False
13203,Sediment-Hosted,Unknown,unknown,0.0,0.0,,Marsberg,Germany,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Germany,Europe,unknown,unknown,unknown,missing_or_invalid,True,True,True,True
13473,Sediment-Hosted,Paleozoic,siliciclastic,-35.0919444444,139.004722222,530.0,Kanmantoo,Australia,-35.0919444444,139.004722222,siliciclastic,resolved,siliciclastic,resolved,-35.0919444444,139.004722222,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
13474,Sediment-Hosted,Precambrian,carbonate,-32.0744438171387,138.279724121094,630.0,Kanyaka,Australia,-32.0744438171387,138.279724121094,carbonate,resolved,carbonate,resolved,-32.0744438171387,138.279724121094,True,Australia,Oceania,resolved,resolved,resolved,valid,False,False,False,False
13477,Sediment-Hosted,Precambrian,carbonate,-34.3472222222,138.917777778,650.0,Kapunda,Australia,-34.3472222222,138.917777778,carbonate,resolved,other,other,-34.3472222222,138.917777778,True,Australia,Oceania,resolved,other,resolved,valid,False,True,False,False
13482,Sediment-Hosted,Precambrian,other,-10.9755555556,25.9002777778,900.0,Kasompi,DR Congo,-10.9755555556,25.9002777778,other,other,metamorphic,resolved,-10.9755555556,25.9002777778,True,DR Congo,Africa,other,resolved,resolved,valid,True,False,False,False
13770,Porphyry,Unknown,volcanic,40.5815094,45.790990633643,,Kedabek,Azerbaijan,40.5815094,45.790990633643,volcanic,resolved,volcanic,resolved,40.5815094,45.790990633643,True,Azerbaijan,Asia,resolved,resolved,unknown,valid,False,False,True,False
13826,IOCG,Precambrian,other,28.015,75.775555555556,812.5,Khetri,India,28.015,75.775555555556,other,other,other,other,28.015,75.775555555556,True,India,Asia,other,other,resolved,valid,True,True,False,False
13841,Sediment-Hosted,Unknown,siliciclastic,40.3236111111,-75.47,,Kibblehouse,USA,40.3236111111,-75.47,siliciclastic,resolved,siliciclastic,resolved,40.3236111111,-75.47,True,USA,North America,resolved,resolved,unknown,valid,False,False,True,False
13949,Sediment-Hosted,Precambrian,volcanic,-12.379562748361,27.828448825423,900.0,Konkola-Kirila Bombwe,Zambia,-12.379562748361,27.828448825423,volcanic,resolved,metamorphic,resolved,-12.379562748361,27.828448825423,True,Zambia,Africa,resolved,resolved,resolved,valid,False,False,False,False
13955,VMS,Precambrian,metamorphic,65.065722605543,18.564164400013,1890.0,Kristineberg,Sweden,65.065722605543,18.564164400013,metamorphic,resolved,volcanic,resolved,65.065722605543,18.564164400013,True,Sweden,Europe,resolved,resolved,resolved,valid,False,False,False,False
13958,IOCG,Unknown,metamorphic,-33.9758333333,137.689166667,,Kurilla,Australia,-33.9758333333,137.689166667,metamorphic,resolved,other,other,-33.9758333333,137.689166667,True,Australia,Oceania,resolved,other,unknown,valid,False,True,True,False
14050,VMS,Paleozoic,unknown,0.0,0.0,464.5,Lokken,Norway,0.0,0.0,unknown,unknown,unknown,unknown,0.0,0.0,False,Norway,Europe,unknown,unknown,resolved,missing_or_invalid,True,True,False,True
14096,VMS,Mesozoic,other,24.273273850227,56.433540153503,100.0,Lasail,Oman,24.273273850227,56.433540153503,other,other,mafic,resolved,24.273273850227,56.433540153503,True,Oman,Asia,other,resolved,resolved,valid,True,False,False,False
14115,Porphyry,Cenozoic,volcanic,19.0777777778,-102.031388889,33.400000000000006,La  Verde,Mexico,19.0777777778,-102.031388889,volcanic,resolved,other,other,19.0777777778,-102.031388889,True,Mexico,North America,resolved,other,resolved,valid,False,True,False,False
14297,Magmatic sulfide,Precambrian,felsic,46.6511111111,-81.3777777778,1840.0,Levack,Canada,46.6511111111,-81.3777777778,felsic,resolved,felsic,resolved,46.6511111111,-81.3777777778,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
14351,Sediment-Hosted,Precambrian,other,-11.513835,27.440574,900.0,Lukuni,DR Congo,-11.513835,27.440574,other,other,metamorphic,resolved,-11.513835,27.440574,True,DR Congo,Africa,other,resolved,resolved,valid,True,False,False,False
14413,VMS,Paleozoic,carbonate,67.132777777778,16.077222222222,464.5,Giken-Charlotta-Mons Petter-Palmberg-Hankabakken-Sturre,Norway,67.132777777778,16.077222222222,carbonate,resolved,metamorphic,resolved,67.132777777778,16.077222222222,True,Norway,Europe,resolved,resolved,resolved,valid,False,False,False,False
14738,Sediment-Hosted,Paleozoic,other,-11.0163888889,25.2261111111,381.0,Kalongwe,DR Congo,-11.0163888889,25.2261111111,other,other,metamorphic,resolved,-11.0163888889,25.2261111111,True,DR Congo,Africa,other,resolved,resolved,valid,True,False,False,False
14752,VMS,Paleozoic,carbonate,37.573056,-7.970833,370.0,Neves-Corvo,Portugal,37.573056,-7.970833,carbonate,resolved,volcanic,resolved,37.573056,-7.970833,True,Portugal,Europe,resolved,resolved,resolved,valid,False,False,False,False
14853,VMS,Paleozoic,mafic,49.5980555556,-55.9411111111,500.0,Little Bay,Canada,49.5980555556,-55.9411111111,mafic,resolved,volcanic,resolved,49.5980555556,-55.9411111111,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
15187,Porphyry,Precambrian,volcanic,22.0166666667,80.7166666667,2468.5,Malanjkhand,India,22.0166666667,80.7166666667,volcanic,resolved,metamorphic,resolved,22.0166666667,80.7166666667,True,India,Asia,resolved,resolved,resolved,valid,False,False,False,False
15213,Porphyry,Cenozoic,carbonate,6.0270953261096,116.65560699783,7.0,Mamut,Malaysia,6.0270953261096,116.65560699783,carbonate,resolved,felsic,resolved,6.0270953261096,116.65560699783,True,Malaysia,Asia,resolved,resolved,resolved,valid,False,False,False,False
15217,Sediment-Hosted,Precambrian,volcanic,-16.8794444444,30.15,1250.0,Mangula,Zimbabwe,-16.8794444444,30.15,volcanic,resolved,metamorphic,resolved,-16.8794444444,30.15,True,Zimbabwe,Africa,resolved,resolved,resolved,valid,False,False,False,False
15806,VMS,Precambrian,mafic,49.8738888889,-90.9708333333,2735.0,Mattabi,Canada,49.8738888889,-90.9708333333,mafic,resolved,volcanic,resolved,49.8738888889,-90.9708333333,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
15930,Magmatic sulfide,Unknown,volcanic,62.0086,32.6768,,Khautovaara,Russia,62.0086,32.6768,volcanic,resolved,felsic,resolved,62.0086,32.6768,True,Russia,Europe,resolved,resolved,unknown,valid,False,False,True,False
15963,Porphyry,Precambrian,mafic,48.5225,-81.1163888889,2475.0,McIntyre,Canada,48.5225,-81.1163888889,mafic,resolved,siliciclastic,resolved,48.5225,-81.1163888889,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
15998,Sediment-Hosted,Paleozoic,volcanic,-12.083470845877,26.426579394645,510.0,Kansanshi,Zambia,-12.083470845877,26.426579394645,volcanic,resolved,metamorphic,resolved,-12.083470845877,26.426579394645,True,Zambia,Africa,resolved,resolved,resolved,valid,False,False,False,False
16033,Porphyry,Mesozoic,metamorphic,42.601169444444,24.187177777778,90.685,Medet,Bulgaria,42.601169444444,24.187177777778,metamorphic,resolved,other,other,42.601169444444,24.187177777778,True,Bulgaria,Europe,resolved,other,resolved,valid,False,True,False,False
16144,Sediment-Hosted,Precambrian,volcanic,-12.513055555556,27.854166666667,900.0,Nchanga,Zambia,-12.513055555556,27.854166666667,volcanic,resolved,metamorphic,resolved,-12.513055555556,27.854166666667,True,Zambia,Africa,resolved,resolved,resolved,valid,False,False,False,False
16242,Porphyry,Unknown,felsic,47.51152,-121.3498,,Middle  Fork,USA,47.51152,-121.3498,felsic,resolved,felsic,resolved,47.51152,-121.3498,True,USA,North America,resolved,resolved,unknown,valid,False,False,True,False
16397,Magmatic sulfide,Unknown,felsic,47.7083333333,-91.9416666667,,Mesaba,USA,47.7083333333,-91.9416666667,felsic,resolved,felsic,resolved,47.7083333333,-91.9416666667,True,USA,North America,resolved,resolved,unknown,valid,False,False,True,False
16404,Sediment-Hosted,Precambrian,volcanic,-16.933055555556,30.15,2118.0,Norah,Zimbabwe,-16.933055555556,30.15,volcanic,resolved,metamorphic,resolved,-16.933055555556,30.15,True,Zimbabwe,Africa,resolved,resolved,resolved,valid,False,False,False,False
16510,Porphyry,Cenozoic,other,22.123619596776,95.03357505746,16.0,Monywa,Myanmar,22.123619596776,95.03357505746,other,other,other,other,22.123619596776,95.03357505746,True,Myanmar,Asia,other,other,resolved,valid,True,True,False,False
16722,Magmatic sulfide,Precambrian,mafic,46.5177777778,-81.0588888889,1785.0,Murray,Canada,46.5177777778,-81.0588888889,mafic,resolved,volcanic,resolved,46.5177777778,-81.0588888889,True,Canada,North America,resolved,resolved,resolved,valid,False,False,False,False
