Deposit_type,age_category,Latitude,Longitude,age_midpoint_ma,Mindat_id,Macrostrat_raw_lithology,Macrostrat_evaporite_merged,Macrostrat_model_lithology,GLiM_raw_lithology,GLiM_evaporite_merged,GLiM_model_lithology,Combined_raw_lithology,Combined_evaporite_merged,Combined_model_lithology
Porphyry,Paleozoic,-32.7666666667,148.666666667,390.5,228106,mafic,False,mafic,other,False,other,mafic,False,mafic
Porphyry,Mesozoic,55.260555555556,-124.54305555556,188.5,228123,volcanic,False,volcanic,other,False,other,volcanic,False,volcanic
Porphyry,Mesozoic,49.163611111111,-121.02472222222,98.5,228124,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
Porphyry,Mesozoic,3.35,-75.0333333333,166.0,228128,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Porphyry,Mesozoic,6.7,-76.5,171.0,228131,felsic,False,felsic,other,False,other,felsic,False,felsic
Sediment-Hosted,Mesozoic,32.200677777778,-6.2988888888889,120.0,228164,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
Sediment-Hosted,Precambrian,15.1666666667,-9.98333333333,560.0,228182,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Sediment-Hosted,Precambrian,12.2666666667,-11.35,900.0,228184,other,False,other,volcanic,False,volcanic,volcanic,False,volcanic
Sediment-Hosted,Precambrian,-10.602738864377,26.134671612671,900.0,228186,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,-10.609825464404,26.300497171316,900.0,228187,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Mesozoic,-11.0833333333,14.0944444444,115.0,228191,metamorphic,False,metamorphic,carbonate,False,carbonate,metamorphic,False,metamorphic
Sediment-Hosted,Mesozoic,-12.5111111111,13.5166666667,115.0,228192,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
Sediment-Hosted,Precambrian,-12.0163888889,27.9005555556,900.0,228195,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,-12.2752777778,27.9672222222,900.0,228202,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,-12.92889211011,28.07190557013,900.0,228255,metamorphic,False,metamorphic,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,-12.8544444444,28.2125,900.0,228257,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
Sediment-Hosted,Precambrian,-20.5,26.5583333333,1926.0,228258,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,-20.75,23.1,900.0,228259,other,False,other,other,False,other,other,False,other
Sediment-Hosted,Precambrian,-21.0833333333,26.75,900.0,228261,metamorphic,False,metamorphic,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,-21.7280555556,21.6119444444,900.0,228263,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
Sediment-Hosted,Precambrian,-22.3833333333,18.5333333333,900.0,228264,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
Sediment-Hosted,Precambrian,66.5166666667,87.55,600.0,228282,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
Sediment-Hosted,Paleozoic,61.25,137.5,345.0,228308,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
Sediment-Hosted,Mesozoic,56.5,50.75,250.0,228326,siliciclastic,False,siliciclastic,other,False,other,siliciclastic,False,siliciclastic
Sediment-Hosted,Precambrian,56.4166666667,118.666666667,2000.0,228328,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
Sediment-Hosted,Paleozoic,55.5,103.75,480.0,228329,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
Sediment-Hosted,Precambrian,24.183333333333,102.16666666667,1500.0,228361,mafic,False,mafic,other,False,other,mafic,False,mafic
Sediment-Hosted,Mesozoic,25.998888888889,103.12055555556,70.0,228363,mafic,False,mafic,other,False,other,mafic,False,mafic
Sediment-Hosted,Mesozoic,23.75,103.58333333333,70.0,228364,other,False,other,volcanic,False,volcanic,volcanic,False,volcanic
Sediment-Hosted,Mesozoic,26.05,101.333333333,70.0,228365,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
Sediment-Hosted,Mesozoic,-38.85,-69.0,90.0,229581,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
IOCG,Unknown,32.516666666667,80.85,,229882,felsic,False,felsic,other,False,other,felsic,False,felsic
Porphyry,Paleozoic,43.866666666667,108.33333333333,370.4,230046,other,False,other,other,False,other,other,False,other
VMS,Paleozoic,37.500555555556,-6.0933333333333,326.35,230048,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
IOCG,Unknown,14.294551397102,122.64926851543,,230442,other,False,other,other,False,other,other,False,other
IOCG,Unknown,46.466666666667,90.1,,230718,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Mesozoic,22.03,-80.15,145.0,231161,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Paleozoic,64.85622,13.434215,464.5,231326,metamorphic,False,metamorphic,metamorphic,False,metamorphic,metamorphic,False,metamorphic
VMS,Unknown,50.6333333333,-117.4,,231677,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
Magmatic sulfide,Precambrian,-19.15,29.8,2700.0,231947,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
IOCG,Unknown,-15.2833333333,-75.1083333333,,232161,metamorphic,False,metamorphic,felsic,False,felsic,metamorphic,False,metamorphic
Magmatic sulfide,Paleozoic,42.5363888889,95.7016666667,268.35,232236,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
Porphyry,Cenozoic,25.516666666667,100.43333333333,32.5,232876,other,False,other,felsic,False,felsic,felsic,False,felsic
Magmatic sulfide,Unknown,41.839961111111,109.99635555556,,232939,other,False,other,other,False,other,other,False,other
IOCG,Unknown,-34.5302777778,137.870277778,,233025,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
Sediment-Hosted,Precambrian,70.513759246927,24.106634126953,1924.65,233347,mafic,False,mafic,unknown,False,unknown,mafic,False,mafic
VMS,Precambrian,48.302533333333,-79.055944444444,2700.0,233725,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Porphyry,Cenozoic,46.225277777778,23.186388888889,14.15,236806,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Mesozoic,41.807943359521,33.688893314322,173.0,237746,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Mesozoic,41.805094059629,33.68852612482,173.0,237747,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
IOCG,Mesozoic,-12.698055555556,-76.6225,105.5,238301,other,False,other,other,False,other,other,False,other
Sediment-Hosted,Precambrian,-31.449280808735,137.17378686567,630.0,239423,carbonate,False,carbonate,siliciclastic,False,siliciclastic,carbonate,False,carbonate
VMS,Paleozoic,-37.004386111111,147.88663333333,430.0,239474,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
VMS,Paleozoic,-36.989305555556,147.91134444444,430.0,239475,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
VMS,Paleozoic,51.1444444444,-119.809444444,390.0,241607,metamorphic,False,metamorphic,metamorphic,False,metamorphic,metamorphic,False,metamorphic
IOCG,Unknown,-34.0558333333,137.614166667,,241797,felsic,False,felsic,other,False,other,felsic,False,felsic
Sediment-Hosted,Mesozoic,23.5,103.91666666667,70.0,242440,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Paleozoic,45.7038888889,-71.3727777778,470.0,242867,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,54.765555555556,-101.6175,1800.0,243349,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,48.9780555556,-87.3647222222,2723.0,243676,felsic,False,felsic,mafic,False,mafic,felsic,False,felsic
VMS,Precambrian,49.8669444444,-91.0369444444,2735.0,243680,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,49.8769444444,-90.8830555556,2735.0,243681,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,49.8869444444,-90.89,2735.0,243684,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,49.1566666667,-85.8252777778,3250.0,244258,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,48.379080555556,-78.909311111111,2698.0,244581,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,48.298380555556,-79.152322222222,2700.0,244583,volcanic,False,volcanic,felsic,False,felsic,volcanic,False,volcanic
VMS,Precambrian,48.2211272811,-79.2380332947,3250.0,244584,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Paleozoic,50.5330555556,81.8755555556,380.0,244626,other,False,other,other,False,other,other,False,other
VMS,Precambrian,48.356066666667,-79.058297222222,2700.0,244917,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,48.440833333333,-79.350833333333,2703.0,244919,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Paleozoic,42.8525,-8.48833333333,431.5,246047,siliciclastic,False,siliciclastic,metamorphic,False,metamorphic,siliciclastic,False,siliciclastic
Magmatic sulfide,Unknown,-18.4677777778,29.4522222222,,247872,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
Magmatic sulfide,Precambrian,-31.2,121.666666667,2705.0,248178,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Cenozoic,11.8004,125.2658,7.0,248675,other,False,other,other,False,other,other,False,other
VMS,Cenozoic,8.0008,117.0493,50.0,248677,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
VMS,Precambrian,48.339563888889,-79.089980555556,2700.0,248824,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Paleozoic,48.825,-56.8763888889,452.0,248876,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Paleozoic,48.8330555556,-56.8836111111,452.0,248877,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Paleozoic,49.6561111111,-56.0322222222,500.0,248892,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
Sediment-Hosted,Paleozoic,34.5166666667,-99.5497222222,270.0,250732,other,False,other,other,False,other,other,False,other
IOCG,Unknown,67.559079055992,23.969422121644,,250907,felsic,False,felsic,felsic,False,felsic,felsic,False,felsic
VMS,Paleozoic,51.19784851042,82.196097169946,377.5,251086,other,False,other,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,54.8434578678,-100.110855103,1520.5,252865,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,46.2069444444,-82.6491666667,3250.0,254752,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
VMS,Unknown,49.1647222222,-85.8463888889,,254956,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
VMS,Precambrian,49.1758333333,-85.8838888889,2720.0,254957,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
VMS,Precambrian,48.2641666667,-79.0219444444,2700.0,256822,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
VMS,Precambrian,48.2547222222,-78.4347222222,3250.0,256957,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,48.0997222222,-77.5163888889,3250.0,257036,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,48.0877777778,-77.6102777778,3250.0,257043,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,48.0758333333,-77.5772222222,3250.0,257044,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Precambrian,48.1011111111,-77.6611111111,2704.0,257046,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
Sediment-Hosted,Unknown,52.203,-8.747,,258149,carbonate,False,carbonate,other,False,other,carbonate,False,carbonate
VMS,Cenozoic,40.2818,140.565,14.15,258979,volcanic,False,volcanic,other,False,other,volcanic,False,volcanic
VMS,Mesozoic,56.211111,-130.345,187.5,259043,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Magmatic sulfide,Unknown,-25.4630555556,27.1283333333,,259234,mafic,False,mafic,mafic,False,mafic,mafic,False,mafic
IOCG,Unknown,-19.4855876738,133.902166053,,259639,volcanic,False,volcanic,siliciclastic,False,siliciclastic,volcanic,False,volcanic
Magmatic sulfide,Mesozoic,36.4930555556,93.3611111111,173.0,260009,other,False,other,felsic,False,felsic,felsic,False,felsic
VMS,Paleozoic,54.302602637933,85.778760139051,531.0,262768,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
IOCG,Unknown,-19.4298868594,134.066779815,,263387,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
IOCG,Precambrian,62.76,22.8433333333,1802.0,263633,siliciclastic,False,siliciclastic,metamorphic,False,metamorphic,siliciclastic,False,siliciclastic
IOCG,Precambrian,-20.4414901528,140.786361694,1532.5,265550,carbonate,False,carbonate,other,False,other,carbonate,False,carbonate
Porphyry,Unknown,33.2916666667,-111.058333333,,265644,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Magmatic sulfide,Unknown,56.316666666667,157.2,,266410,other,False,other,other,False,other,other,False,other
Sediment-Hosted,Cenozoic,-29.8754904,137.8166906,14.05,270268,carbonate,False,carbonate,other,False,other,carbonate,False,carbonate
VMS,Unknown,42.879131583385,-8.3512287975163,,270647,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
VMS,Paleozoic,49.409222,76.11543,406.0,272287,felsic,False,felsic,other,False,other,felsic,False,felsic
VMS,Unknown,-20.8807773753,117.809023778,,272685,mafic,False,mafic,siliciclastic,False,siliciclastic,mafic,False,mafic
IOCG,Precambrian,-21.0483333333,139.966944444,1532.5,273386,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
Porphyry,Unknown,32.869822832797,-109.54275431436,,274837,other,False,other,other,False,other,other,False,other
Porphyry,Mesozoic,-23.1352276233,150.746036275,210.0,285574,carbonate,False,carbonate,siliciclastic,False,siliciclastic,carbonate,False,carbonate
VMS,Unknown,51.583055555556,81.593055555556,,289643,other,False,other,other,False,other,other,False,other
Sediment-Hosted,Unknown,50.3546614597,4.06150817871,,290467,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
Sediment-Hosted,Unknown,-22.7225,-68.2344444444,,292624,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
IOCG,Unknown,-19.6725644632,134.26372524,,292660,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
VMS,Mesozoic,22.2138888889,-80.0805555556,122.5,295016,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Unknown,50.4799095249,59.1083021376,,296327,felsic,False,felsic,felsic,False,felsic,felsic,False,felsic
IOCG,Unknown,-9.66881,-36.73712,,297726,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
Magmatic sulfide,Precambrian,-17.332132591184,31.281606261019,2700.0,298078,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
VMS,Unknown,-20.336366185142,145.77473397006,,301111,siliciclastic,False,siliciclastic,other,False,other,siliciclastic,False,siliciclastic
Porphyry,Unknown,51.451151835756,-123.61036212384,,301415,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
VMS,Unknown,47.28362,-65.87829,,302291,mafic,False,mafic,volcanic,False,volcanic,mafic,False,mafic
IOCG,Unknown,38.94021,-119.05178,,302499,volcanic,False,volcanic,other,False,other,volcanic,False,volcanic
VMS,Unknown,51.5,-119.83333333333,,302593,metamorphic,False,metamorphic,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Magmatic sulfide,Unknown,-17.966666666667,29.8,,302747,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
VMS,Unknown,59.8,59.666666666667,,308054,mafic,False,mafic,carbonate,False,carbonate,mafic,False,mafic
VMS,Unknown,49.240279126543,86.622313510478,,308438,other,False,other,other,False,other,other,False,other
VMS,Unknown,-31.395552935688,146.72125220105,,308609,volcanic,False,volcanic,other,False,other,volcanic,False,volcanic
VMS,Unknown,63.452777777778,-110.91805555556,,310457,felsic,False,felsic,felsic,False,felsic,felsic,False,felsic
VMS,Unknown,-4.9166666666667,-80.166666666667,,332884,other,False,other,felsic,False,felsic,felsic,False,felsic
VMS,Unknown,38.49834,67.65078,,333667,other,False,other,other,False,other,other,False,other
IOCG,Unknown,-21.756948825209,140.44782145846,,339708,metamorphic,False,metamorphic,metamorphic,False,metamorphic,metamorphic,False,metamorphic
IOCG,Unknown,26.191666666667,101.95,,344977,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Magmatic sulfide,Unknown,42.145666701876,92.525142503803,,405074,other,False,other,other,False,other,other,False,other
VMS,Unknown,45.733333333333,-60.416666666667,,412590,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
IOCG,Unknown,-6.4783529249112,-51.209864923378,,413049,volcanic,False,volcanic,metamorphic,False,metamorphic,volcanic,False,volcanic
Sediment-Hosted,Unknown,-10.875871038485,26.596670663273,,413086,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
Porphyry,Unknown,-32.917608,148.04941695033,,413873,felsic,False,felsic,other,False,other,felsic,False,felsic
IOCG,Unknown,45.536628,130.566666,,417880,other,False,other,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
Sediment-Hosted,Unknown,26.126666666667,103.00527777778,,418454,mafic,False,mafic,other,False,other,mafic,False,mafic
VMS,Unknown,34.140994,107.718021,,423314,other,False,other,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Unknown,47.718888888889,-66.283333333333,,424161,volcanic,False,volcanic,siliciclastic,False,siliciclastic,volcanic,False,volcanic
IOCG,Unknown,19.688056,-97.125556,,424703,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
IOCG,Unknown,-27.016666666667,-70.1,,425517,other,False,other,other,False,other,other,False,other
Porphyry,Unknown,41.897222222222,25.329166666667,,426034,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
IOCG,Unknown,-6.0,-49.85,,426693,felsic,False,felsic,felsic,False,felsic,felsic,False,felsic
IOCG,Unknown,-34.5376924,137.8708404,,427366,metamorphic,False,metamorphic,other,False,other,metamorphic,False,metamorphic
Magmatic sulfide,Unknown,55.766666666667,-66.933333333333,,432887,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Magmatic sulfide,Unknown,42.75511661,95.83086032,,433058,other,False,other,other,False,other,other,False,other
VMS,Unknown,65.917222222222,-108.36305555556,,433522,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
IOCG,Unknown,27.808333333333,33.070277777778,,437536,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
Sediment-Hosted,Unknown,73.680725698693,-94.302520751953,,440458,carbonate,False,carbonate,other,False,other,carbonate,False,carbonate
IOCG,Unknown,41.77594036,91.59081227,,441900,metamorphic,False,metamorphic,felsic,False,felsic,metamorphic,False,metamorphic
IOCG,Unknown,64.166666666667,-117.13333333333,,442201,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
VMS,Unknown,-13.072789867328,-48.265686035156,,442215,mafic,False,mafic,metamorphic,False,metamorphic,mafic,False,mafic
IOCG,Unknown,67.193888888889,20.88,,442509,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
IOCG,Unknown,67.69276897203,19.502544398374,,442519,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
Sediment-Hosted,Unknown,36.825,47.866666666667,,443145,other,False,other,metamorphic,False,metamorphic,metamorphic,False,metamorphic
VMS,Unknown,41.2518,41.8195,,444000,volcanic,False,volcanic,volcanic,False,volcanic,volcanic,False,volcanic
Magmatic sulfide,Unknown,42.014097081244,110.12197494507,,444013,other,False,other,other,False,other,other,False,other
Porphyry,Unknown,29.397727866142,88.390417098999,,444419,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
IOCG,Unknown,38.5356,-7.056,,446146,carbonate,False,carbonate,carbonate,False,carbonate,carbonate,False,carbonate
VMS,Unknown,42.878652888977,-8.3208722667072,,446710,siliciclastic,False,siliciclastic,metamorphic,False,metamorphic,siliciclastic,False,siliciclastic
IOCG,Unknown,65.5039993,130.2771693,,454720,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic,siliciclastic,False,siliciclastic
VMS,Unknown,37.58493268501,-7.1064014732838,,455407,carbonate,False,carbonate,other,False,other,carbonate,False,carbonate
IOCG,Unknown,-6.4833333333333,-49.7,,455829,felsic,False,felsic,volcanic,False,volcanic,felsic,False,felsic
